customerID,predicted_churn_probability,predicted_churn_label,monthly_charges,revenue_at_risk_monthly,revenue_at_risk_annual,risk_band,top_features,top_shap_values
8849-GYOKR,0.3833350697197748,0,106.55,40.844351678642006,490.1322201437041,Low,MonthlyCharges;PaperlessBilling;InternetService_Fiber optic,0.0994;-0.0968;0.0957
3623-FQBOX,0.10748087495352623,0,19.95,2.144243455322848,25.73092146387418,Low,InternetService_No;MonthlyCharges;TotalCharges,-0.2089;-0.1851;-0.0548
2649-HWLYB,0.10080698986002933,0,76.15,7.676452277841233,92.1174273340948,Low,Contract_Two year;DeviceProtection;MonthlyCharges,-0.0849;-0.0278;-0.0244
0599-XNYDO,0.6425838738725961,1,69.8,44.85235439630721,538.2282527556865,Medium,InternetService_Fiber optic;Partner;tenure,0.2955;0.0282;0.0273
2514-GINMM,0.9397973596093646,1,79.5,74.71389008894448,896.5666810673338,High,InternetService_Fiber optic;tenure;TotalCharges,0.2914;0.2386;0.1245
8401-EMUWF,0.18126115759373737,0,69.4,12.579524337005374,150.9542920440645,Low,OnlineSecurity;MultipleLines;tenure,-0.0616;-0.0284;-0.0243
5766-ZJYBB,0.44947272788981757,0,19.4,8.71977092106246,104.63725105274952,Medium,tenure;TotalCharges;PaperlessBilling,0.1899;0.1175;-0.1107
2604-IJPDU,0.6650018613148088,1,96.55,64.20592970994478,770.4711565193375,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;tenure,0.2198;0.0989;0.0778
2501-XWWTZ,0.630670022770284,1,70.2,44.27303559847393,531.2764271816872,Medium,InternetService_Fiber optic;PaperlessBilling;PaymentMethod_Electronic check,0.1441;-0.1404;0.1077
6370-ZVHDV,0.008070859824305117,0,25.3,0.20419275355491948,2.4503130426590336,Low,Contract_Two year;InternetService_No;tenure,-0.1629;-0.0638;-0.0549
3027-YNWZU,0.010361898855946888,0,25.0,0.2590474713986722,3.1085696567840664,Low,Contract_Two year;InternetService_No;tenure,-0.1473;-0.0656;-0.0500
4526-ZJJTM,0.5835493559366877,1,88.4,51.585763064803196,619.0291567776384,Medium,InternetService_Fiber optic;PaperlessBilling;StreamingMovies,0.2159;-0.0809;0.0656
0440-QEXBZ,0.2754820571422119,0,50.15,13.815425165681924,165.7851019881831,Low,MultipleLines;TotalCharges;MonthlyCharges,-0.0571;-0.0094;0.0075
0330-IVZHA,0.7400556799664723,1,69.95,51.76689481365474,621.2027377638568,High,InternetService_Fiber optic;tenure;TotalCharges,0.1733;0.1433;0.0810
9758-MFWGD,0.3932242479017322,0,29.9,11.757405012261792,141.0888601471415,Low,MonthlyCharges;OnlineBackup;Contract_One year,0.0984;0.0858;-0.0839
4229-CZMLL,0.8711113406771566,1,74.9,65.24623941671904,782.9548730006284,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2351;0.1671;0.0754
0742-MOABM,0.5472714296314389,1,50.05,27.39093505305352,328.69122063664224,Medium,tenure;TotalCharges;MonthlyCharges,0.1856;0.0985;0.0839
4277-BWBML,0.001963035321928699,0,19.95,0.03916255467247755,0.4699506560697306,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1526;-0.0605;-0.0513
5136-GFPMB,0.4476327734835436,0,89.4,40.018369949428795,480.2204393931455,Medium,InternetService_Fiber optic;tenure;MultipleLines,0.2085;-0.0898;0.0839
7520-HQWJU,0.1611971596261875,0,67.45,10.872748416786346,130.47298100143615,Low,tenure;TotalCharges;OnlineSecurity,-0.0832;-0.0633;-0.0368
6304-IJFSQ,0.6959558824941672,1,49.9,34.72819853645894,416.7383824375073,Medium,tenure;TotalCharges;MonthlyCharges,0.2476;0.1789;0.0980
0297-RBCSG,0.44409947135591166,0,65.35,29.021900453108824,348.2628054373059,Medium,Contract_One year;tenure;StreamingMovies,0.0718;0.0681;0.0671
6013-BHCAW,0.07773221311166824,0,81.0,6.296309262045128,75.55571114454153,Low,Contract_Two year;tenure;DeviceProtection,-0.1106;-0.0699;-0.0374
4402-FTBXC,0.32893947004720603,0,89.8,29.5387644102391,354.4651729228692,Low,InternetService_Fiber optic;tenure;TotalCharges,0.1204;-0.0841;-0.0585
1471-GIQKQ,0.6983580502590041,1,49.95,34.882984610437255,418.59581532524703,Medium,tenure;TotalCharges;MonthlyCharges,0.2854;0.2342;0.0548
4283-FUTGF,0.7867085026696218,1,79.85,62.8186739381693,753.8240872580316,High,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.2549;0.1959;0.0911
9548-LERKT,0.029337755389137455,0,19.75,0.5794206689354647,6.953048027225577,Low,InternetService_No;Contract_Two year;MonthlyCharges,-0.1004;-0.0867;-0.0405
8059-UDZFY,0.6671705908153299,1,105.35,70.286421742395,843.43706090874,Medium,InternetService_Fiber optic;MultipleLines;MonthlyCharges,0.3019;0.0871;0.0818
0410-IPFTY,0.6585946572263375,1,83.85,55.223162008428396,662.6779441011407,Medium,InternetService_Fiber optic;gender_Male;StreamingMovies,0.3211;0.0334;0.0200
2478-EEWWM,0.5701063881073417,1,44.3,25.25571299315523,303.0685559178628,Medium,PaymentMethod_Electronic check;MonthlyCharges;tenure_group_48+,0.1580;0.1237;0.1020
4619-EVPHY,0.4254849798553447,0,91.0,38.71913316683637,464.62959800203646,Medium,Contract_One year;StreamingMovies;InternetService_Fiber optic,-0.2851;0.0883;0.0736
2277-DJJDL,0.5445026077035869,1,99.0,53.905758162655104,646.8690979518612,Medium,InternetService_Fiber optic;MonthlyCharges;MultipleLines,0.1929;0.1351;0.1159
2911-WDXMV,0.5486280295577521,1,80.55,44.191987780876936,530.3038533705233,Medium,InternetService_Fiber optic;DeviceProtection;Dependents,0.1965;-0.0329;-0.0297
3639-XJHKQ,0.38482165895474796,0,60.6,23.320192532657728,279.84231039189274,Low,tenure;OnlineBackup;OnlineSecurity,0.0691;-0.0359;0.0311
8173-RXAYP,0.006580152763966852,0,19.7,0.129629009450147,1.555548113401764,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1016;-0.0782;-0.0506
4537-CIBHB,0.20635671078532103,0,20.25,4.178723393402751,50.14468072083301,Low,InternetService_No;gender_Male;tenure,-0.1811;0.0933;0.0839
5442-BXVND,0.1424381810389208,0,24.25,3.4541258901938297,41.44951068232596,Low,InternetService_No;PaperlessBilling;MonthlyCharges,-0.1376;-0.0510;-0.0468
2308-STERM,0.27792117984560066,0,19.4,5.391670889004653,64.70005066805584,Low,InternetService_No;MonthlyCharges;tenure,-0.2084;-0.1814;0.0890
7159-NOKYQ,0.2274843526066731,0,93.15,21.1901674453116,254.28200934373922,Low,Contract_Two year;tenure;tenure_group_48+,-0.2807;-0.1052;-0.0622
6075-QMNRR,0.14495247970336023,0,49.75,7.211385865242171,86.53663038290605,Low,tenure;OnlineSecurity;tenure_group_48+,-0.1068;-0.0899;-0.0704
3694-GLTJM,0.22032068549061445,0,19.65,4.329301469890574,51.95161763868688,Low,InternetService_No;MonthlyCharges;TotalCharges,-0.2993;-0.2086;-0.0722
9629-NHXFW,0.6315860881327554,1,19.4,12.252770109775454,147.03324131730545,Medium,tenure;TotalCharges;Dependents,0.2647;0.1834;0.0876
7167-PCEYD,0.013997638803216908,0,19.8,0.27715324830369475,3.3258389796443373,Low,Contract_Two year;MonthlyCharges;tenure,-0.1791;-0.0874;-0.0617
2748-MYRVK,0.3239663546366649,0,99.9,32.36423882820282,388.3708659384339,Low,PaperlessBilling;StreamingMovies;MonthlyCharges,-0.1238;0.1007;0.0887
4223-WOZCM,0.7535111070428374,1,49.95,37.63787979678973,451.6545575614768,High,tenure;TotalCharges;SeniorCitizen,0.2658;0.1953;0.0680
6946-LMSQS,0.42036423921774885,0,89.05,37.43343550234054,449.20122602808647,Medium,Contract_One year;InternetService_Fiber optic;OnlineSecurity,-0.2784;0.1301;-0.0917
5469-NUJUR,0.04603578981313474,0,19.95,0.918414006772038,11.020968081264456,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1204;-0.0736;-0.0640
6388-TABGU,0.1059455005109337,0,56.15,5.948839853688927,71.38607824426713,Low,Contract_One year;tenure;OnlineBackup,-0.0980;-0.0949;0.0388
1261-FWTTE,0.5645958880897698,1,34.65,19.563247522310522,234.75897026772628,Medium,MonthlyCharges;TotalCharges;SeniorCitizen,0.1026;0.0910;0.0669
8590-YFFQO,0.041826454240040827,0,64.95,2.716628202890652,32.59953843468782,Low,Contract_Two year;tenure;OnlineBackup,-0.0625;-0.0586;-0.0339
0082-OQIQY,0.635804027888048,1,94.2,59.892739427054124,718.7128731246495,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;TechSupport,0.2875;0.1505;-0.0706
9465-RWMXL,0.717006276190776,1,78.9,56.571795191452225,678.8615422974267,High,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.3197;0.1250;0.0478
2930-UOTMB,0.15006419056001716,0,65.25,9.79168843404112,117.50026120849344,Low,MultipleLines;OnlineSecurity;TechSupport,-0.0364;-0.0238;-0.0188
9128-CPXKI,0.34054655488638697,0,95.8,32.62435995811587,391.49231949739044,Low,PaymentMethod_Electronic check;PaperlessBilling;InternetService_Fiber optic,0.1775;-0.1453;0.1124
0484-FFVBJ,0.3158790056247807,0,64.85,20.48475351476703,245.81704217720434,Low,StreamingMovies;Contract_One year;TotalCharges,0.0787;-0.0314;0.0215
1100-DDVRV,0.4192435583023618,0,49.8,20.878329203457618,250.5399504414914,Medium,MonthlyCharges;Partner;StreamingMovies,0.0764;-0.0730;0.0463
9313-QOLTZ,0.09436476932958521,0,20.9,1.9722236789883307,23.666684147859968,Low,InternetService_No;MonthlyCharges;TotalCharges,-0.2038;-0.1387;-0.0500
3338-CVVEH,0.7494501744552983,1,94.55,70.86051399474844,850.3261679369814,High,InternetService_Fiber optic;PaperlessBilling;tenure,0.2615;-0.1304;0.1239
1131-SUEKT,0.25629280139844884,0,98.45,25.23202629767729,302.78431557212747,Low,tenure_group_48+;Dependents;tenure,-0.1161;-0.1031;-0.0910
7602-DBTOU,0.0030392915081700845,0,19.6,0.05957011356013366,0.7148413627216039,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.2054;-0.0792;-0.0448
1385-TQOZW,0.1608294183221534,0,20.45,3.2889616046880366,39.46753925625644,Low,MonthlyCharges;InternetService_No;TotalCharges,-0.2384;-0.2274;-0.0659
6892-XPFPU,0.8204652734006999,1,104.25,85.53350475202296,1026.4020570242756,High,InternetService_Fiber optic;MonthlyCharges;MultipleLines,0.3958;0.1102;0.0798
4115-NZRKS,0.8661233722437038,1,89.15,77.2148986355262,926.5787836263144,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2446;0.2045;0.0648
5514-YQENT,0.22935801633821254,0,111.15,25.493143515992326,305.9177221919079,Low,Contract_Two year;InternetService_Fiber optic;Dependents,-0.1752;0.1000;-0.0597
6319-IEJWJ,0.7522281773347872,1,90.2,67.8509815955978,814.2117791471736,High,InternetService_Fiber optic;tenure;PaymentMethod_Electronic check,0.3196;0.0641;0.0582
8849-AYPTR,0.5625260376995179,1,91.25,51.33050094008101,615.9660112809721,Medium,InternetService_Fiber optic;PaperlessBilling;TotalCharges,0.1861;-0.1076;-0.0594
5893-PYOLZ,0.02400775824970136,0,81.8,1.9638346248255711,23.566015497906854,Low,Contract_Two year;TotalCharges;tenure,-0.1093;-0.0563;-0.0465
7180-PISOG,0.9169089006732115,1,74.5,68.30971310015426,819.7165572018511,High,InternetService_Fiber optic;tenure;TotalCharges,0.2719;0.2089;0.1055
8443-ZRDBZ,0.88061106773524,1,76.05,66.970471701265,803.6456604151799,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2853;0.1770;0.0708
9079-YEXQJ,0.4596660333158175,0,111.1,51.068896301387326,612.8267556166479,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.2210;0.0817;0.0719
3780-YVMFA,0.5818925637331254,1,68.55,39.88873524390574,478.6648229268689,Medium,PaymentMethod_Electronic check;tenure;gender_Male,0.1692;0.1485;0.0902
6968-MHOMU,0.302051811583749,0,45.0,13.592331521268704,163.10797825522445,Low,StreamingMovies;Contract_One year;MonthlyCharges,0.1552;-0.0936;0.0683
0899-LIIBW,0.6176349728590675,1,100.85,62.28848701283696,747.4618441540435,Medium,InternetService_Fiber optic;PaperlessBilling;MultipleLines,0.2497;-0.1532;0.0934
3677-IYRBF,0.8077653733968054,1,30.4,24.556067351262882,294.6728082151546,High,TotalCharges;tenure;MonthlyCharges,0.2225;0.1944;0.0853
8393-DLHGA,0.7103323653194275,1,95.9,68.12087383413309,817.4504860095972,High,InternetService_Fiber optic;MonthlyCharges;PaymentMethod_Electronic check,0.3182;0.0707;0.0440
7691-XVTZH,0.1432975515422953,0,89.95,12.889614761229462,154.67537713475355,Low,Contract_Two year;tenure;tenure_group_48+,-0.2374;-0.1194;-0.0633
5360-LJCNJ,0.26737974830709393,0,105.15,28.11498053449093,337.37976641389116,Low,Contract_Two year;tenure;gender_Male,-0.1694;-0.1374;-0.1060
3891-PUQOD,0.730396967000145,1,59.2,43.239500446408584,518.874005356903,High,tenure;TotalCharges;PaymentMethod_Electronic check,0.2557;0.2110;0.0815
0952-KMEEH,0.6943845620956359,1,98.15,68.15384476968667,817.8461372362401,Medium,InternetService_Fiber optic;MonthlyCharges;PaperlessBilling,0.3286;0.1918;-0.1092
4919-IKATY,0.7688971859057121,1,84.5,64.97181220903268,779.6617465083921,High,InternetService_Fiber optic;OnlineSecurity;tenure,0.2838;-0.1218;0.1162
9746-UGFAC,0.0655352688231147,0,20.85,1.3664103549619415,16.396924259543297,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1860;-0.1382;-0.0412
9108-EQPNQ,0.048271160268038106,0,26.1,1.2598772829957947,15.118527395949537,Low,Contract_Two year;InternetService_No;PaperlessBilling,-0.2454;-0.0935;-0.0502
0531-ZZJWQ,0.6421015109977884,1,74.0,47.51551181383635,570.1861417660361,Medium,PaymentMethod_Electronic check;InternetService_Fiber optic;MultipleLines,0.2938;0.2345;0.0439
8763-KIAFH,0.03245240265343434,0,20.55,0.6668968745280757,8.002762494336908,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1885;-0.1224;-0.0700
5863-OOKCL,0.20192537495246543,0,18.85,3.806293317853973,45.67551981424768,Low,InternetService_No;MonthlyCharges;tenure,-0.1715;-0.1699;0.0455
2958-NHPPS,0.09575468965736367,0,20.85,1.9964852793560326,23.957823352272392,Low,InternetService_No;MonthlyCharges;PaperlessBilling,-0.2390;-0.1820;-0.0332
9530-GRMJG,0.06065495438610352,0,84.1,5.101081663871306,61.21297996645568,Low,Contract_Two year;TechSupport;tenure,-0.1570;-0.1411;-0.0826
1809-DMJHQ,0.5237367595739008,1,46.0,24.091890940399434,289.1026912847932,Medium,tenure;TotalCharges;PaperlessBilling,0.1397;0.0743;-0.0681
0164-XAIRP,0.032707408622852964,0,19.55,0.6394298385767755,7.673158062921306,Low,InternetService_No;Contract_Two year;MonthlyCharges,-0.0982;-0.0955;-0.0832
2926-JEJJC,0.13954018084696956,0,20.2,2.8187116531087852,33.82453983730542,Low,InternetService_No;MonthlyCharges;tenure,-0.1794;-0.1756;0.0591
1169-WCVAK,0.46025594014790144,0,88.8,40.87072748513365,490.4487298216038,Medium,InternetService_Fiber optic;TechSupport;TotalCharges,0.2141;-0.1340;-0.0538
1217-VASWC,0.4366931437847722,0,100.55,43.909495607558846,526.9139472907061,Medium,Contract_One year;StreamingMovies;InternetService_Fiber optic,-0.1858;0.1189;0.1139
2452-KDRRH,0.5253367058581401,1,101.4,53.269141974015405,639.2297036881848,Medium,InternetService_Fiber optic;MonthlyCharges;tenure,0.1710;0.1467;-0.1019
6402-EJMWF,0.5756010722106666,1,55.3,31.83073929324986,381.9688715189983,Medium,tenure;TotalCharges;StreamingMovies,0.1219;0.0427;0.0166
7663-CUXZB,0.21629288375594183,0,113.75,24.603315527238383,295.2397863268606,Low,Contract_Two year;InternetService_Fiber optic;PaymentMethod_Electronic check,-0.1767;0.1072;-0.0820
4312-KFRXN,0.004677823976175204,0,25.4,0.11881672899485018,1.4258007479382022,Low,Contract_Two year;InternetService_No;tenure,-0.1462;-0.0722;-0.0584
3011-WQKSZ,0.45545421149117565,0,20.0,9.109084229823512,109.30901075788215,Medium,PaymentMethod_Electronic check;tenure;Dependents,0.2651;0.1460;0.1339
9747-DDZOS,0.8141984057709354,1,73.5,59.843582824163754,718.1229938899651,High,tenure;InternetService_Fiber optic;TotalCharges,0.2766;0.1844;0.1829
2091-MJTFX,0.23104510614595028,0,51.2,11.829509434672653,141.95411321607185,Low,TechSupport;MonthlyCharges;gender_Male,-0.0612;0.0303;0.0192
0388-EOPEX,0.7385075262178086,1,74.4,54.94495995060496,659.3395194072596,High,tenure;InternetService_Fiber optic;OnlineSecurity,0.1192;0.1042;-0.0809
3161-ONRWK,0.05585139007311602,0,65.85,3.6778140363146896,44.133768435776275,Low,tenure;tenure_group_48+;TechSupport,-0.1091;-0.0778;-0.0523
2587-EKXTS,0.5493180005070609,1,111.5,61.2489570565373,734.9874846784476,Medium,InternetService_Fiber optic;OnlineSecurity;MultipleLines,0.2310;-0.1085;0.0981
9752-ZNQUT,0.7361714243006406,1,48.6,35.77793122101114,429.3351746521337,High,TotalCharges;tenure;MonthlyCharges,0.2523;0.2286;0.0775
9572-WUKSB,0.6651369777944027,1,29.9,19.88759563605264,238.6511476326317,Medium,tenure;TotalCharges;MonthlyCharges,0.2169;0.1452;0.1096
3836-FZSDJ,0.006335609839919708,0,24.85,0.15743990452200476,1.8892788542640573,Low,Contract_Two year;InternetService_No;tenure,-0.1313;-0.0729;-0.0539
8805-JNRAZ,0.6141783893586055,1,49.2,30.217576756443393,362.6109210773207,Medium,tenure;TotalCharges;PaperlessBilling,0.2121;0.1462;-0.1359
3069-SSVSN,0.49223763515784663,0,25.85,12.724342868830336,152.69211442596404,Medium,Contract_One year;tenure;TotalCharges,-0.1874;0.1493;0.1012
8015-IHCGW,0.031857945730190115,0,115.5,3.679592731836958,44.155112782043496,Low,Contract_Two year;tenure;TotalCharges,-0.2382;-0.2226;-0.1886
8132-YPVBX,0.8521387573929566,1,85.95,73.24132619792462,878.8959143750955,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2747;0.1937;0.0803
0235-KGSLC,0.9047626823648788,1,85.55,77.40244747631537,928.8293697157844,High,tenure;InternetService_Fiber optic;TotalCharges,0.2918;0.2480;0.1590
1302-UHBDD,0.7067842954929336,1,89.95,63.57524737958939,762.9029685550727,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2506;0.0818;0.0520
3722-WPXTK,0.9373017578606622,1,88.35,82.8106103069895,993.727323683874,High,InternetService_Fiber optic;tenure;TotalCharges,0.2360;0.2350;0.1097
7531-GQHME,0.22003294889702193,0,20.05,4.41166062538529,52.939927504623476,Low,InternetService_No;MonthlyCharges;tenure,-0.1646;-0.1063;0.0851
1335-NTIUC,0.6429026658270248,1,24.95,16.04042151238427,192.48505814861124,Medium,PaymentMethod_Electronic check;tenure;TotalCharges,0.2266;0.1836;0.1215
9367-TCUYN,0.2955613252055954,0,20.1,5.940782636632467,71.28939163958961,Low,InternetService_No;PaperlessBilling;tenure,-0.1108;0.1107;0.1071
1536-HBSWP,0.7410042385688982,1,49.9,36.97611150458802,443.7133380550562,High,tenure;TotalCharges;PaymentMethod_Electronic check,0.2821;0.2108;0.0950
8573-JGCZW,0.060493977744860476,0,19.65,1.1887066626865084,14.264479952238101,Low,MonthlyCharges;InternetService_No;Contract_One year,-0.2156;-0.2025;-0.1683
2694-CIUMO,0.7645849356260861,1,79.55,60.82273162905515,729.8727795486618,High,InternetService_Fiber optic;tenure;TotalCharges,0.2727;0.1736;0.0831
2027-FECZV,0.8170285309296372,1,106.7,87.1769442501923,1046.1233310023076,High,InternetService_Fiber optic;MonthlyCharges;tenure,0.3574;0.1310;0.1011
9103-TCIHJ,0.46687936799158014,0,55.7,26.005180797131015,312.06216956557216,Medium,tenure;TotalCharges;OnlineSecurity,0.1194;0.0657;-0.0640
1545-JFUML,0.10792140793412792,0,99.0,10.684219385478665,128.21063262574398,Low,Contract_Two year;tenure;OnlineSecurity,-0.2502;-0.1919;-0.0970
0524-IAVZO,0.7591413317044271,1,85.0,64.5270131948763,774.3241583385156,High,InternetService_Fiber optic;MonthlyCharges;PaymentMethod_Electronic check,0.3182;0.0700;0.0550
5519-TEEUH,0.054201412931381796,0,20.15,1.092158470567343,13.105901646808118,Low,MonthlyCharges;InternetService_No;Contract_One year,-0.1546;-0.1450;-0.0767
6654-QGBZZ,0.5527269794741897,1,19.9,10.999266891536374,131.9912026984365,Medium,tenure;PaperlessBilling;TotalCharges,0.2273;-0.1921;0.1862
2294-DMMUS,0.20347855941633192,0,70.45,14.335064510880585,172.02077413056702,Low,tenure;TotalCharges;Partner,-0.0749;-0.0608;-0.0457
0017-IUDMW,0.01626951006732323,0,116.8,1.9002787758633533,22.80334531036024,Low,Contract_Two year;tenure;TotalCharges,-0.2548;-0.2467;-0.2050
5018-LXQQG,0.1866415983373349,0,66.3,12.374337969765302,148.49205563718363,Low,TechSupport;OnlineSecurity;TotalCharges,-0.0379;-0.0294;-0.0219
5808-TOTXO,0.20569329763934585,0,20.55,4.226997266488557,50.72396719786269,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.2537;-0.1439;-0.0569
1174-FGIFN,0.543806516953459,1,90.45,49.18729945844037,590.2475935012844,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;Contract_One year,0.2270;0.2017;-0.1743
0730-KOAVE,0.6514545726558759,1,94.3,61.4321662014491,737.1859944173892,Medium,InternetService_Fiber optic;MonthlyCharges;StreamingMovies,0.3479;0.1142;0.0610
1218-VKFPE,0.17273152311865497,0,19.0,3.2818989392544444,39.38278727105333,Low,InternetService_No;MonthlyCharges;TotalCharges,-0.1885;-0.1354;-0.0549
5313-FPXWG,0.1007317327660807,0,24.6,2.4780006260455854,29.736007512547026,Low,Contract_One year;MonthlyCharges;InternetService_No,-0.0928;-0.0675;-0.0525
